paragraph|author
--Oh! il s'agit d'un fait scientifique, reprit l'élève en médecine avec toute l'ardeur d'un néophyte.|Balzac
--Mais, pour moi désormais, le bonheur, n'est-ce pas de vous voir, de vous entendre... Jusqu'à présent je n'avais que souffert, et maintenant je comprends que je puis être malheureux...|Balzac
  »Jules, j'ai été nourrie, élevée dans la plus profonde solitude, loin   des vices et des mensonges du monde, par l'aimable femme que tu as   connue. La société rendait justice à ses qualités de convention, par   lesquelles une femme plaît à la société; mais moi, j'ai secrètement   joui d'une âme céleste, et j'ai pu chérir la mère qui faisait de   mon enfance une joie sans amertume, en sachant bien pourquoi je la   chérissais. N'était ce pas aimer doublement? Oui, je l'aimais, je   la craignais, je la respectais, et rien ne me pesait au cœur, ni le   respect, ni la crainte. J'étais tout pour elle, elle était tout pour   moi. Pendant dix-neuf années, pleinement heureuses, insouciantes,   mon âme, solitaire au milieu du monde qui grondait autour de moi,   n'a réfléchi que la plus pure image, celle de ma mère, et mon cœur   n'a battu que par elle ou pour elle. J'étais scrupuleusement pieuse,   et me plaisais à demeurer pure devant Dieu. Ma mère cultivait en   moi tous les sentiments nobles et fiers. Ah! j'ai plaisir à te   l'avouer, Jules, je sais maintenant que j'ai été jeune fille, que   je suis venue à toi vierge de cœur. Quand je suis sortie de cette   profonde solitude; quand, pour la première fois, j'ai lissé mes   cheveux en les ornant d'une couronne de fleurs d'amandier; quand j'ai   complaisamment ajouté quelques nœuds de satin à ma robe blanche,   en songeant au monde que j'allais voir, et que j'étais curieuse de   voir; eh! bien, Jules, cette innocente et modeste coquetterie a été   faite pour toi, car, à mon entrée dans le monde, je t'ai vu, toi, le   premier. Ta figure, je l'ai remarquée, elle tranchait sur toutes les   autres; ta personne m'a plu; ta voix et tes manières m'ont inspiré de   favorables pressentiments; et, quand tu es venu, que tu m'as parlé,   la rougeur sur le front, que ta voix a tremblé, ce moment m'a donné   des souvenirs dont je palpite encore en t'écrivant aujourd'hui, que   j'y songe pour la dernière fois. Notre amour a été d'abord la plus   vive des sympathies, mais il fut bientôt mutuellement deviné; puis,   aussitôt partagé, comme depuis nous en avons également ressenti les   innombrables plaisirs. Dès lors, ma mère ne fut plus qu'en second   dans mon cœur. Je le lui disais, et elle souriait, l'adorable femme!   Puis, j'ai été à toi, toute à toi. Voilà ma vie, toute ma vie, mon   cher époux. Et voici ce qui me reste à te dire. Un soir, quelques   jours avant sa mort, ma mère m'a révélé le secret de sa vie, non   sans verser des larmes brûlantes. Je t'ai bien mieux aimé, quand   j'appris, avant le prêtre chargé d'absoudre ma mère, qu'il existait   des passions condamnées par le monde et par l'Église. Mais, certes,   Dieu ne doit pas être sévère quand elles sont le péché d'âmes aussi   tendres que l'était celle de ma mère; seulement, cet ange ne pouvait   se résoudre au repentir. Elle aimait bien, Jules, elle était toute   amour. Aussi ai-je prié tous les jours pour elle, sans la juger.   Alors je connus la cause de sa vive tendresse maternelle; alors je   sus qu'il y avait dans Paris un homme de qui j'étais toute la vie,   tout l'amour; que ta fortune était son ouvrage et qu'il t'aimait;   qu'il était exilé de la société, qu'il portait un nom flétri, qu'il   en était plus malheureux pour moi, pour nous, que pour lui-même. Ma   mère était toute sa consolation, et ma mère mourait, je promis de la   remplacer. Dans toute l'ardeur d'une âme dont rien n'avait faussé   les sentiments, je ne vis que le bonheur d'adoucir l'amertume qui   chagrinait les derniers moments de ma mère, et je m'engageai donc   à continuer cette œuvre de charité secrète, la charité du cœur. La   première fois que j'aperçus mon père, ce fut auprès du lit où ma mère   venait d'expirer; quand il releva ses yeux pleins de larmes, ce fut   pour retrouver en moi toutes ses espérances mortes. J'avais juré, non   pas de mentir, mais de garder le silence, et ce silence, quelle femme   l'aurait rompu? Là est ma faute, Jules, une faute expiée par la mort.   J'ai douté de toi. Mais la crainte est si naturelle à la femme, et   surtout à la femme qui sait tout ce qu'elle peut perdre. J'ai tremblé   pour mon amour. Le secret de mon père me parut être la mort de mon   bonheur, et plus j'aimais, plus j'avais peur. Je n'osais avouer ce   sentiment à mon père; c'eût été le blesser, et dans sa situation,   toute blessure était vive. Mais lui, sans me le dire, il partageait   mes craintes. Ce cœur tout paternel tremblait pour mon bonheur   autant que je tremblais moi-même, et n'osait parler, obéissant à la   même délicatesse qui me rendait muette. Oui, Jules, j'ai cru que tu   pourrais un jour ne plus aimer la fille de Gratien, autant que tu   aimais ta Clémence. Sans cette profonde terreur, t'aurais-je caché   quelque chose, à toi qui étais même tout entier dans ce repli de   mon cœur? Le jour où cet odieux, ce malheureux officier t'a parlé,   j'ai été forcée de mentir. Ce jour j'ai pour la seconde fois de ma   vie connu la douleur, et cette douleur a été croissante jusqu'en   ce moment où je t'entretiens pour la dernière fois. Qu'importe   maintenant la situation de mon père? Tu sais tout. J'aurais, à l'aide   de mon amour, vaincu la maladie, supporté toutes les souffrances,   mais je ne saurais étouffer la voix du doute. N'est-il pas possible   que mon origine altère la pureté de ton amour, l'affaiblisse, le   diminue? Cette crainte, rien ne peut la détruire en moi. Telle est,   Jules, la cause de ma mort. Je ne saurais vivre en redoutant un   mot, un regard; un mot que tu ne diras peut-être jamais, un regard   qui ne t'échappera point; mais que veux-tu? je les crains. Je meurs   aimée, voilà ma consolation. J'ai su que, depuis quatre ans, mon   père et ses amis ont presque remué le monde, pour mentir au monde.   Afin de me donner un état, ils ont acheté un mort, une réputation,   une fortune, tout cela pour faire revivre un vivant, tout cela pour   toi, pour nous. Nous ne devions rien en savoir. Eh! bien, ma mort   épargnera sans doute ce mensonge à mon père, il mourra de ma mort.   Adieu donc, Jules, mon cœur est ici tout entier. T'exprimer mon   amour dans l'innocence de sa terreur, n'est-ce pas te laisser toute   mon âme? Je n'aurais pas eu la force de te parler, j'ai eu celle de   t'écrire. Je viens de confesser à Dieu les fautes de ma vie; j'ai   bien promis de ne plus m'occuper que du roi des cieux; mais je n'ai   pu résister au plaisir de me confesser aussi à celui qui, pour moi,   est tout sur la terre. Hélas! qui ne me le pardonnerait, ce dernier   soupir, entre la vie qui fut et la vie qui va être? Adieu donc, mon   Jules aimé; je vais à Dieu, près de qui l'amour est toujours sans   nuages, près de qui tu viendras un jour. Là, sous son trône, réunis   à jamais, nous pourrons nous aimer pendant les siècles. Cet espoir   peut seul me consoler. Si je suis digne d'être là par avance, de là,   je te suivrai dans ta vie, mon âme t'accompagnera, t'enveloppera,   car tu resteras encore ici-bas, toi. Mène donc une vie sainte pour   venir sûrement près de moi. Tu peux faire tant de bien sur cette   terre! N'est-ce pas une mission angélique pour un être souffrant que   de répandre la joie autour de lui, de donner ce qu'il n'a pas? Je te   laisse aux malheureux. Il n'y a que leurs sourires et leurs larmes   dont je ne serai point jalouse. Nous trouverons un grand charme à ces   douces bienfaisances. Ne pourrons-nous pas vivre encore ensemble, si   tu veux mêler mon nom, ta Clémence, à ces belles œuvres? Après avoir   aimé comme nous aimions, il n'y a plus que Dieu, Jules. Dieu ne ment   pas, Dieu ne trompe pas. N'adore plus que lui, je le veux. Cultive-le   bien dans tous ceux qui souffrent, soulage les membres endoloris de   son église. Adieu, chère âme que j'ai remplie, je te connais: tu   n'aimeras pas deux fois. Je vais donc expirer heureuse par la pensée   qui rend toutes les femmes heureuses. Oui, ma tombe sera ton cœur.   Après cette enfance que je t'ai contée, ma vie ne s'est-elle pas   écoulée dans ton cœur? Morte, tu ne m'en chasseras jamais. Je suis   fière de cette vie unique! Tu ne m'auras connue que dans la fleur de   la jeunesse, je te laisse des regrets sans désenchantement. Jules,   c'est une mort bien heureuse.|Balzac
Au commencement de la vie éphémère que mena le faubourg Saint-Germain pendant la Restauration, et à laquelle, si les considérations précédentes sont vraies, il ne sut pas donner de consistance, une jeune femme fut passagèrement le type le plus complet de la nature à la fois supérieure et faible, grande et petite, de sa caste. C'était une femme artificiellement instruite, réellement ignorante; pleine de sentiments élevés, mais manquant d'une pensée qui les coordonnât; dépensant les plus riches trésors de l'âme à obéir aux convenances; prête à braver la société, mais hésitant et arrivant à l'artifice par suite de ses scrupules; ayant plus d'entêtement que de caractère, plus d'engouement que d'enthousiasme, plus de tête que de cœur; souverainement femme et souverainement coquette, Parisienne surtout; aimant l'éclat, les fêtes; ne réfléchissant pas, ou réfléchissant trop tard; d'une imprudence qui arrivait presque à de la poésie; insolente à ravir, mais humble au fond du cœur; affichant la force comme un roseau bien droit, mais, comme ce roseau, prête à fléchir sous une main puissante; parlant beaucoup de la religion, mais ne l'aimant pas, et cependant prête à l'accepter comme un dénoûment. Comment expliquer une créature véritablement multiple, susceptible d'héroïsme, et oubliant d'être héroïque pour dire une méchanceté; jeune et suave, moins vieille de cœur que vieillie par les maximes de ceux qui l'entouraient, et comprenant leur philosophie égoïste sans l'avoir appliquée; ayant tous les vices du courtisan et toutes les noblesses de la femme adolescente; se défiant de tout, et néanmoins se laissant parfois aller à tout croire? Ne serait-ce pas toujours un portrait inachevé que celui de cette femme en qui les teintes les plus chatoyantes se heurtaient, mais en produisant une confusion poétique, parce qu'il y avait une lumière divine, un éclat de jeunesse qui donnait à ces traits confus une sorte d'ensemble? La grâce lui servait d'unité. Rien n'était joué. Ces passions, ces demi-passions, cette velléité de grandeur, cette réalité de petitesse, ces sentiments froids et ces élans chaleureux étaient naturels et ressortaient de sa situation autant que de celle de l'aristocratie à laquelle elle appartenait. Elle se comprenait toute seule et se mettait orgueilleusement au-dessus du monde, à l'abri de son nom. Il y avait du moi de Médée dans sa vie, comme dans celle de l'aristocratie, qui se mourait sans vouloir ni se mettre sur son séant, ni tendre la main à quelque médecin politique, ni toucher, ni être touchée, tant elle se sentait faible ou déjà poussière. La duchesse de Langeais, ainsi se nommait-elle, était mariée depuis environ quatre ans quand la Restauration fut consommée, c'est-à-dire en 1816, époque à laquelle Louis XVIII, éclairé par la révolution des Cent-Jours, comprit sa situation et son siècle, malgré son entourage, qui, néanmoins, triompha plus tard de ce Louis XI moins la hache, lorsqu'il fut abattu par la maladie. La duchesse de Langeais était une Navarreins, famille ducale, qui, depuis Louis XIV, avait pour principe de ne point abdiquer son titre dans ses alliances. Les filles de cette maison devaient avoir tôt ou tard, de même que leur mère, un tabouret à la cour. A l'âge de dix-huit ans, Antoinette de Navarreins sortit de la profonde retraite où elle avait vécu pour épouser le fils aîné du duc de Langeais. Les deux familles étaient alors éloignées du monde; mais l'invasion de la France faisait présumer aux royalistes le retour des Bourbons comme la seule conclusion possible aux malheurs de la guerre. Les ducs de Navarreins et de Langeais, restés fidèles aux Bourbons, avaient noblement résisté à toutes les séductions de la gloire impériale, et, dans les circonstances où ils se trouvaient lors de cette union, ils durent naturellement obéir à la vieille politique de leurs familles. Mademoiselle Antoinette de Navarreins épousa donc, belle et pauvre, monsieur le marquis de Langeais, dont le père mourut quelques mois après ce mariage. Au retour des Bourbons, les deux familles reprirent leur rang, leurs charges, leurs dignités à la cour, et rentrèrent dans le mouvement social, en dehors duquel elles s'étaient tenues jusqu'alors. Elles devinrent les plus éclatantes sommités de ce nouveau monde politique. Dans ce temps de lâchetés et de fausses conversions, la conscience publique se plut à reconnaître en ces deux familles la fidélité sans tache, l'accord entre la vie privée et le caractère politique, auxquels tous les partis rendent involontairement hommage. Mais, par un malheur assez commun dans les temps de transaction, les personnes les plus pures et qui, par l'élévation de leurs vues, la sagesse de leurs principes, auraient fait croire en France à la générosité d'une politique neuve et hardie, furent écartées des affaires, qui tombèrent entre les mains de gens intéressés à porter les principes à l'extrême, pour faire preuve de dévouement. Les familles de Langeais et de Navarreins restèrent dans la haute sphère de la cour, condamnées aux devoirs de l'étiquette ainsi qu'aux reproches et aux moqueries du libéralisme, accusées de se gorger d'honneurs et de richesses, tandis que leur patrimoine ne s'augmenta point, et que les libéralités de la Liste Civile se consumèrent en frais de représentation, nécessaires à toute monarchie européenne, fût-elle même républicaine. En 1818, monsieur le duc de Langeais commandait une division militaire, et la duchesse avait, près d'une princesse, une place qui l'autorisait à demeurer à Paris, loin de son mari, sans scandale. D'ailleurs, le duc avait, outre son commandement, une charge à la cour, où il venait, en laissant, pendant son quartier, le commandement à un maréchal-de-camp. Le duc et la duchesse vivaient donc entièrement séparés, de fait et de cœur, à l'insu du monde. Ce mariage de convention avait eu le sort assez habituel de ces pactes de famille. Les deux caractères les plus antipathiques du monde s'étaient trouvés en présence, s'étaient froissés secrètement, secrètement blessés, désunis à jamais. Puis, chacun d'eux avait obéi à sa nature et aux convenances. Le duc de Langeais, esprit aussi méthodique que pouvait l'être le chevalier de Folard, se livra méthodiquement à ses goûts, à ses plaisirs, et laissa sa femme libre de suivre les siens, après avoir reconnu chez elle un esprit éminemment orgueilleux, un cœur froid, une grande soumission aux usages du monde, une loyauté jeune, et qui devait rester pure sous les yeux des grands parents, à la lumière d'une cour prude et religieuse. Il fit donc à froid le grand seigneur du siècle précédent, abandonnant à elle-même une femme de vingt-deux ans, offensée gravement, et qui avait dans le caractère une épouvantable qualité, celle de ne jamais pardonner une offense quand toutes ses vanités de femme, quand son amour-propre, ses vertus peut-être, avaient été méconnus, blessés occultement. Quand un outrage est public, une femme aime à l'oublier, elle a des chances pour se grandir, elle est femme dans sa clémence; mais les femmes n'absolvent jamais de secrètes offenses, parce qu'elles n'aiment ni les lâchetés, ni les vertus, ni les amours secrètes.|Balzac
--Enfant! vous êtes à l'entrée de la vie, reprit-elle en saisissant la main d'Eugène, vous trouvez une barrière insurmontable pour beaucoup de gens, une main de femme vous l'ouvre, et vous reculez! Mais vous réussirez, vous ferez une brillante fortune, le succès est écrit sur votre beau front. Ne pourrez-vous pas alors me rendre ce que je vous prête aujourd'hui? Autrefois les dames ne donnaient-elles pas à leurs chevaliers des armures, des épées, des casques, des cottes de mailles, des chevaux, afin qu'ils pussent aller combattre en leur nom dans les tournois? Eh! bien, Eugène, les choses que je vous offre sont les armes de l'époque, des outils nécessaires à qui veut être quelque chose. Il est joli, le grenier où vous êtes, s'il ressemble à la chambre de papa. Voyons, nous ne dînerons donc pas? Voulez-vous m'attrister? Répondez donc? dit-elle en lui secouant la main. Mon Dieu, papa, décide-le donc, ou je sors et ne le revois jamais.|Balzac
--Voilà cent francs pour lui, soyez ce soir chez monsieur Desmarets, un notaire dont voici l'adresse. A neuf heures, l'acte sera prêt, mais... _motus_.|Balzac
--Venez dîner, dit la comtesse qui laissant encore une fois Eugène et le comte suivit Maxime dans le premier salon où ils restèrent assez de temps ensemble pour croire que monsieur de Restaud congédierait Eugène.|Balzac
La lettre ne portait aucun timbre, et l'indication empêcha monsieur de Maulincour de la restituer: car il y a peu de passions qui ne deviennent improbes à la longue. Le baron eut un pressentiment de l'opportunité de cette trouvaille, et voulut, en gardant la lettre, se donner le droit d'entrer dans la maison mystérieuse pour y venir la rendre à cet homme, ne doutant pas qu'il ne demeurât dans la maison suspecte. Déjà des soupçons, vagues comme les premières lueurs du jour, lui faisaient établir des rapports entre cet homme et madame Jules. Les amants jaloux supposent tout; et c'est en supposant tout, en choisissant les conjectures les plus probables que les juges, les espions, les amants et les observateurs devinent la vérité qui les intéresse.|Balzac
_Du moment_, écrivait-elle, _où vous dînez chez les Rochefide, et non à l'ambassade anglaise, vous me devez une explication, je vous attends_.|Balzac
--Et si je vous offrais vingt, trente, quarante mille francs pour me dire où demeure monsieur Ferragus?|Balzac
Jacquet regarda Jules avec une sorte de terreur honnête, qui comportait une compassion vraie, et dit son mot favori:--Diable! diable! sur deux tons différents.|Balzac
Elle le pressa de tous les côtés à la fois, lui apporta sa tête sous la sienne, lui présenta ses lèvres, et prit un baiser qui leur donna de tels vertiges à tous deux, que de Marsay crut que la terre s'ouvrait, et que Paquita cria:--«Va-t'en!» d'une voix qui annonçait assez combien elle était peu maîtresse d'elle-même. Mais elle le garda tout en lui criant toujours: «Va-t'en!» et le mena lentement jusqu'à l'escalier.|Balzac
Quelques instants après, madame Vauquer descendit au moment où son chat venait de renverser d'un coup de patte l'assiette qui couvrait un bol de lait, et le lapait en toute hâte.|Balzac
--Madame, reprit-il en rougissant. Il hésita, puis il dit en continuant: Pardonnez-moi; j'ai besoin de tant de protection qu'un bout de parenté n'aurait rien gâté.|Balzac
La duchesse, qui passait pour être abandonnée par monsieur de Montriveau de qui elle était éperdument éprise, sentit au cœur la pointe de cette question, et rougit en répondant:--Il était hier à l'Élysée.|Balzac
--Ah! vous me prouveriez que j'aurais eu le plus grand tort de vous faire la plus légère promesse, je ne serais pas assez sotte pour la tenir, et je vous prierais de me laisser tranquille.|Balzac
Et elle lui tendit à baiser sa main encore humide. Une main de femme, au moment où elle sort de son bain de senteur, conserve je ne sais quelle fraîcheur douillette, une mollesse veloutée dont la chatouilleuse impression va des lèvres à l'âme. Aussi, chez un homme épris qui a dans les sens autant de volupté qu'il a d'amour au cœur, ce baiser, chaste en apparence, peut-il exciter de redoutables orages.|Balzac
--Merci, Delphine. Dans la crise où je me trouve, j'attendais mieux de toi; mais tu ne m'as jamais aimée.|Balzac
Eugène alla prendre une chaîne tressée avec des cheveux blond-cendré, sans doute ceux de madame Goriot. Il lut d'un côté du médaillon: Anastasie; et de l'autre: Delphine. Image de son cœur qui reposait toujours sur son cœur. Les boucles contenues étaient d'une telle finesse qu'elles devaient avoir été prises pendant la première enfance des deux filles. Lorsque le médaillon toucha sa poitrine, le vieillard fit un _han_ prolongé qui annonçait une satisfaction effrayante à voir. C'était un des derniers retentissements de sa sensibilité, qui semblait se retirer au centre inconnu d'où partent et où s'adressent nos sympathies. Son visage convulsé prit une expression de joie maladive. Les deux étudiants, frappés de ce terrible éclat d'une force de sentiment qui survivait à la pensée, laissèrent tomber chacun des larmes chaudes sur le moribond qui jeta un cri de plaisir aigu.|Balzac
Henri se trouvait donc sous l'empire de ce sentiment confus que ne connaît pas le véritable amour. Il fallait en quelque sorte le persuasif arrêt des comparaisons et l'attrait irrésistible des souvenirs pour le ramener à une femme. L'amour vrai règne surtout par la mémoire. La femme qui ne s'est gravée dans l'âme ni par l'excès du plaisir, ni par la force du sentiment, celle-là peut-elle jamais être aimée? A l'insu d'Henri, Paquita s'était établie chez lui par ces deux moyens. Mais en ce moment, tout entier à la fatigue du bonheur, cette délicieuse mélancolie du corps, il ne pouvait guère s'analyser le cœur en reprenant sur ses lèvres le goût des plus vives voluptés qu'il eût encore égrappées. Il se trouva sur le boulevard Montmartre au petit jour, regarda stupidement l'équipage qui s'enfuyait, tira deux cigares de sa poche, en alluma un à la lanterne d'une bonne femme qui vendait de l'eau-de-vie et du café aux ouvriers, aux gamins, aux maraîchers, à toute cette population parisienne qui commence sa vie avant le jour; puis il s'en alla, fumant son cigare, et mettant ses mains dans les poches de son pantalon avec une insouciance vraiment déshonorante.|Balzac
Quand, entre deux êtres pleins d'affection l'un pour l'autre, et dont la vie s'échange à tout moment, un nuage est survenu, quoique ce nuage se dissipe, il laisse dans les âmes quelques traces de son passage. Ou la tendresse devient plus vive, comme la terre est plus belle après la pluie; ou la secousse retentit encore, comme un lointain tonnerre dans un ciel pur; mais il est impossible de se retrouver dans sa vie antérieure, et il faut que l'amour croisse ou qu'il diminue. Au déjeuner, monsieur et madame Jules eurent l'un pour l'autre de ces soins dans lesquels il entre un peu d'affectation. C'était de ces regards pleins d'une gaieté presque forcée, et qui semblent être l'effort de gens empressés à se tromper eux-mêmes. Jules avait des doutes involontaires, et sa femme avait des craintes certaines. Néanmoins, sûrs l'un de l'autre, ils avaient dormi. Cet état de gêne était-il dû à un défaut de foi, au souvenir de leur scène nocturne? Ils ne le savaient pas eux-mêmes. Mais ils s'étaient aimés, ils s'aimaient trop purement pour que l'impression à la fois cruelle et bienfaisante de cette nuit ne laissât pas quelques traces dans leurs âmes; jaloux tous deux de les faire disparaître et voulant revenir tous les deux _le premier_ l'un à l'autre, ils ne pouvaient s'empêcher de songer à la cause première d'un premier désaccord. Pour des âmes aimantes, ce n'est pas des chagrins, la peine est loin encore; mais c'est une sorte de deuil difficile à peindre. S'il y a des rapports entre les couleurs et les agitations de l'âme; si, comme l'a dit l'aveugle de Locke, l'écarlate doit produire à la vue les effets produits dans l'ouïe par une fanfare, il peut être permis de comparer à des teintes grises cette mélancolie de contre-coup. Mais l'amour attristé, l'amour auquel il reste un sentiment vrai de son bonheur momentanément troublé, donne des voluptés qui, tenant à la peine et à la joie, sont toutes nouvelles. Jules étudiait la voix de sa femme, il en épiait les regards avec le sentiment jeune qui l'animait dans les premiers moments de sa passion pour elle. Les souvenirs de cinq années tout heureuses, la beauté de Clémence, la naïveté de son amour, effacèrent alors promptement les derniers vestiges d'une intolérable douleur. Ce lendemain était un dimanche, jour où il n'y avait ni Bourse ni affaire; les deux époux passèrent alors la journée ensemble, se mettant plus avant au cœur l'un de l'autre qu'ils n'y avaient jamais été, semblables à deux enfants qui, dans un moment de peur, se serrent, se pressent et se tiennent, s'unissant par instinct. Il y a dans une vie à deux de ces journées complétement heureuses, dues au hasard, et qui ne se rattachent ni à la veille, ni au lendemain, fleurs éphémères!... Jules et Clémence en jouirent délicieusement, comme s'ils eussent pressenti que c'était la dernière journée de leur vie amoureuse. Quel nom donner à cette puissance inconnue qui fait hâter le pas des voyageurs sans que l'orage se soit encore manifesté, qui fait resplendir de vie et de beauté le mourant quelques jours avant sa mort et lui inspire les plus riants projets, qui conseille au savant de hausser sa lampe nocturne au moment où elle l'éclaire parfaitement, qui fait craindre à une mère le regard trop profond jeté sur son enfant par un homme perspicace? Nous subissons tous cette influence dans les grandes catastrophes de notre vie, et nous ne l'avons encore ni nommée ni étudiée: c'est plus que le pressentiment, et ce n'est pas encore la vision. Tout alla bien jusqu'au lendemain. Le lundi, Jules Desmarets, obligé d'être à la Bourse à son heure accoutumée, ne sortit pas sans aller, suivant son habitude, demander à sa femme si elle voulait profiter de sa voiture.|Balzac
A force de s'intéresser à tout, le Parisien finit par ne s'intéresser à rien. Aucun sentiment ne dominant sur sa face usée par le frottement, elle devient grise comme le plâtre des maisons qui a reçu toute espèce de poussière et de fumée. En effet, indifférent la veille à ce dont il s'enivrera le lendemain, le Parisien vit en enfant quel que soit son âge. Il murmure de tout, se console de tout, se moque de tout, oublie tout, veut tout, goûte à tout, prend tout avec passion, quitte tout avec insouciance; ses rois, ses conquêtes, sa gloire, son idole, qu'elle soit de bronze ou de verre; comme il jette ses bas, ses chapeaux et sa fortune. A Paris, aucun sentiment ne résiste au jet des choses, et leur courant oblige à une lutte qui détend les passions: l'amour y est un désir, et la haine une velléité; il n'y a là de vrai parent que le billet de mille francs, d'autre ami que le Mont-de-Piété. Ce laissez-aller général porte ses fruits; et, dans le salon, comme dans la rue, personne n'y est de trop, personne n'y est absolument utile, ni absolument nuisible: les sots et les fripons, comme les gens d'esprit ou de probité. Tout y est toléré, le gouvernement et la guillotine, la religion et le choléra. Vous convenez toujours à ce monde, vous n'y manquez jamais. Qui donc domine en ce pays sans mœurs, sans croyance, sans aucun sentiment; mais d'où partent et où aboutissent tous les sentiments, toutes les croyances et toutes les mœurs? L'or et le plaisir. Prenez ces deux mots comme une lumière et parcourez cette grande cage de plâtre, cette ruche à ruisseaux noirs, et suivez-y les serpenteaux de cette pensée qui l'agite, la soulève, la travaille? Voyez. Examinez d'abord le monde qui n'a rien?|Balzac
--Dame, monsieur Laurent, je me nomme Moinot. Mon nom s'écrit absolument comme un moineau: M-o-i-n-o-t, not, Moinot.|Balzac
--Non, laissez-moi faire; je saurai le manœuvrer. Il m'aime, eh! bien, je me servirai de mon empire sur lui pour l'amener à me placer promptement quelques capitaux en propriétés. Peut-être lui ferai-je racheter sous mon nom Nucingen, en Alsace, il y tient. Seulement venez demain pour examiner ses livres, ses affaires. Monsieur Derville ne sait rien de ce qui est commercial. Non, ne venez pas demain. Je ne veux pas me tourner le sang. Le bal de madame de Beauséant a lieu après-demain, je veux me soigner pour y être belle, reposée, et faire honneur à mon cher Eugène! Allons donc voir sa chambre.|Balzac
Le visage du père Goriot, qui s'était allumé comme le soleil d'un beau jour en entendant l'étudiant, devint sombre à cette cruelle observation de Vautrin.|Balzac
En ce moment le père Goriot ouvrit les yeux, mais par l'effet d'une convulsion. Le geste qui révélait l'espoir de la comtesse ne fut pas moins horrible à voir que l'œil du mourant.|Balzac
--Par accident! La nature lui avait dit de manger des huîtres, elles lui étaient probablement nécessaires; car, jusqu'à un certain point, nos goûts prédominants sont des conditions de notre existence.|Balzac
Mademoiselle Michonneau ayant fait le geste de prendre le bras de Poiret en le regardant, il ne put résister à cet appel, et vint donner son appui à la vieille. Des applaudissements éclatèrent, et il y eut une explosion de rires.--Bravo, Poiret!--Ce vieux Poiret!--Apollon-Poiret.--Mars-Poiret.--Courageux Poiret!|Balzac
Le soir, au cercle de madame la duchesse de Berri, le duc de Navarreins, monsieur de Pamiers, monsieur de Marsay, monsieur de Grandlieu, le duc de Maufrigneuse démentirent victorieusement les bruits offensants qui couraient sur la duchesse de Langeais. Tant d'officiers et de personnes attestèrent avoir vu Montriveau se promenant aux Tuileries pendant la matinée, que cette sotte histoire fut mise sur le compte du hasard, qui prend tout ce qu'on lui donne. Aussi le lendemain la réputation de la duchesse devint-elle, malgré la station de sa voiture, nette et claire comme l'armet de Mambrin après avoir été fourbi par Sancho. Seulement, à deux heures, au bois de Boulogne, monsieur de Ronquerolles passant à côté de Montriveau dans une allée déserte, lui dit en souriant:--Elle va bien, ta duchesse!--Encore et toujours, ajouta-t-il en appliquant un coup de cravache significatif à sa jument qui fila comme un boulet.|Balzac
--C'est dommage, vous vous êtes privé d'un grand moyen de succès.--_Ca-a-ro, ca-a-ro, ca-a-a-a-ro, non du-bita-re_, chanta la comtesse.|Balzac
--J'ai bien peu de droits à votre confiance, madame, dit-il après l'avoir lutinée sur sa préoccupation; mais si je vous gênais, je compte sur votre bonne foi, vous me le diriez franchement.|Balzac
--Ah! vous me prouveriez que j'aurais eu le plus grand tort de vous faire la plus légère promesse, je ne serais pas assez sotte pour la tenir, et je vous prierais de me laisser tranquille.|Balzac
L'attitude de cette femme et son envie de deviner, par les mouvements de sa fille et d'Henri, ce qui se passait entre eux furent expliquées soudain au jeune homme, que cette explication mit à l'aise.|Balzac
Cette spirituelle personne prit plaisir à jeter le rude Montriveau dans une conversation pleine de bêtises, de lieux communs et de non-sens, où il manœuvra, militairement parlant, comme eût fait le prince Charles aux prises avec Napoléon. Elle s'amusa malicieusement à reconnaître l'étendue de cette passion commencée, d'après le nombre de sottises arrachées à ce débutant, qu'elle amenait à petits pas dans un labyrinthe inextricable où elle voulait le laisser honteux de lui-même. Elle débuta donc par se moquer de cet homme, à qui elle se plaisait néanmoins à faire oublier le temps. La longueur d'une première visite est souvent une flatterie, mais Armand n'en fut pas complice. Le célèbre voyageur était dans ce boudoir depuis une heure, causant de tout, n'ayant rien dit, sentant qu'il n'était qu'un instrument dont jouait cette femme, quand elle se dérangea, s'assit, se mit sur le cou le voile qu'elle avait sur la tête, s'accouda, lui fit les honneurs d'une complète guérison, et sonna pour faire allumer les bougies du boudoir. A l'inaction absolue dans laquelle elle était restée, succédèrent les mouvements les plus gracieux. Elle se tourna vers monsieur de Montriveau, et lui dit, en réponse à une confidence qu'elle venait de lui arracher et qui parut la vivement intéresser:--Vous voulez vous moquer de moi en tâchant de me donner à penser que vous n'avez jamais aimé. Voilà la grande prétention des hommes auprès de nous. Nous les croyons. Pure politesse! Ne savons-nous pas à quoi nous en tenir là-dessus par nous-mêmes? Où est l'homme qui n'a pas rencontré dans sa vie une seule occasion d'être amoureux? Mais vous aimez à nous tromper, et nous vous laissons faire, pauvres sottes que nous sommes, parce que vos tromperies sont encore des hommages rendus à la supériorité de nos sentiments, qui sont tout pureté.|Balzac
--J'ai sa mère, répondit la marquise, en montrant la vieille Géorgienne à qui elle fit signe de rester.|Balzac
