paragraph|author
--Vous vous trompez grandement, dit-il, le sentiment du Devoir finit par dominer tellement l'esprit, qu'il entre dans le caractère et devient un de ses traits principaux, justement comme une saine nourriture, perpétuellement reçue, peut changer la masse du sang et devenir un des principes de notre constitution. J'ai éprouvé, plus que tout homme peut-être, à quel point il est facile d'arriver à s'oublier complètement. Mais on ne peut dépouiller l'homme tout entier, et il y a des choses qui tiennent plus au coeur que l'on ne voudrait.»|Vigny
--Ah! mon lieutenant, quand on est dans la Garde on ne peut pas trop l'être sur son honneur. Un de nos maréchaux-des-logis s'est brûlé la cervelle lundi dernier, pour avoir été mis à la salle de police. Moi, je dois donner l'exemple aux sous-officiers. Depuis que je sers dans la Garde, je n'ai pas eu un reproche de mes chefs, et une punition me rendrait bien malheureux.»|Vigny
Je ne vois point qu'elle se soit affaiblie et que rien l'ait usée. Ce n'est point une idole, c'est, pour la plupart des hommes, un dieu et un dieu autour duquel bien des dieux supérieurs sont tombés. La chute de tous leurs temples n'a pas ébranlé sa statue.|Vigny
C'est peut-être là le plus grand mérite de l'Honneur d'être si puissant et toujours beau, quelle que soit sa source!... Tantôt il porte l'homme à ne pas survivre à un affront, tantôt à le soutenir avec un éclat et une grandeur qui le réparent et en effacent la souillure. D'autres fois il sait cacher ensemble l'injure et l'expiation. En d'autres temps il invente de grandes entreprises, des luttes magnifiques et persévérantes, des sacrifices inouïs, lentement accomplis, et plus beaux par leur patience et leur obscurité que les élans d'un enthousiasme subit ou d'une violente indignation; il produit des actes de bienfaisance que l'évangélique charité ne surpassa jamais; il a des tolérances merveilleuses, de délicates bontés, des indulgences divines et de sublimes pardons. Toujours et partout il maintient dans toute sa beauté la dignité personnelle de l'homme.|Vigny
Pierrette était toute rouge, et moi je baissais la tête. Il nous demanda ce que nous avions; je lui dis d'un grand sérieux:|Vigny
--Dès que je fus arrivé à Paris, je voulus voir l'Empereur. J'en eus occasion au spectacle de la cour, où me conduisit un de mes anciens camarades, devenu colonel. C'était là-bas, aux Tuileries. Nous nous plaçâmes dans une petite loge, en face de la loge impériale, et nous attendîmes. Il n'y avait encore dans la salle que les Rois. Chacun d'eux, assis dans une loge, aux premières, avait autour de lui sa cour, et devant lui, aux galeries, ses aides de camp et ses généraux familiers. Les Rois de Westphalie, de Saxe et de Wurtemberg, tous les princes de la confédération du Rhin, étaient placés au même rang. Près d'eux, debout, parlant haut et vite, Murat, Roi de Naples, secouant ses cheveux noirs, bouclés comme une crinière, et jetant des regards de lion. Plus haut, le Roi d'Espagne, et seul, à l'écart, l'ambassadeur de Russie, le prince Kourakim, chargé d'épaulettes de diamants. Au parterre, la foule des généraux, des ducs, des princes, des colonels et des sénateurs. Partout en haut, les bras nus et les épaules découvertes des femmes de la cour.|Vigny
Ici le vieux Commandant fut forcé de s'arrêter. Je me gardai de parler, de peur de détourner ses idées; il reprit en se frappant la poitrine:|Vigny
«Oui, Sarah ne s'est jamais assise sur mes genoux que lorsqu'elle avait deux ans, et je n'ai tenu Mary dans mes bras que lorsque ses yeux n'étaient pas ouverts encore. Oui, il est juste que vous ayez été indifférent pour votre père et qu'elles le deviennent un jour pour moi. On n'aime pas un invisible.--Qu'est-ce pour elles que leur père? une lettre de chaque jour. Un conseil plus ou moins froid.--On n'aime pas un conseil, on aime un être,--et un être qu'on ne voit pas n'est pas, on ne l'aime pas,--et quand il est mort, il n'est pas plus absent qu'il n'était déjà,--et on ne le pleure pas.»|Vigny
C'est pour cela que j'ai toujours parlé d'elle avec un attendrissement involontaire. Nous voici jetés dans ces temps sévères où les villes de France deviennent tour à tour des champs de bataille, et, depuis peu, nous avons beaucoup à pardonner aux hommes qui tuent.|Vigny
Ce fut la première fois de ma vie que je lus au fond d'un vrai coeur de soldat. Cette rencontre me révéla une nature d'homme qui m'était inconnue, et que le pays connaît mal et ne traite pas bien; je la plaçai dès lors très haut dans mon estime. J'ai souvent cherché depuis autour de moi quelque homme semblable à celui-là et capable de cette abnégation de soi-même entière et insouciante. Or, durant quatorze années que j'ai vécu dans l'armée, ce n'est qu'en elle, et surtout dans les rangs dédaignés et pauvres de l'infanterie, que j'ai retrouvé ces hommes de caractère antique, poussant le sentiment du devoir jusqu'à ses dernières conséquences, n'ayant ni remords de l'obéissance ni honte de la pauvreté, simples de moeurs et de langage, fiers de la gloire du pays, et insouciants de la leur propre, s'enfermant avec plaisir dans leur obscurité, et partageant avec les malheureux le pain noir qu'ils payent de leur sang.|Vigny
 Ma petite Pierrette était une belle petite fille, d'un caractère décidé, calme et honnête. Elle ne se déconcertait pas trop facilement, et depuis qu'elle avait parlé à la Reine, elle ne se laissait plus aisément faire la leçon; elle savait bien dire à monsieur le curé et à sa bonne qu'elle voulait épouser Mathurin, et elle se levait la nuit pour travailler à son trousseau, tout comme si je n'avais pas été mis à la porte pour longtemps, sinon pour toute ma vie.|Vigny
«Me pardonnerez-vous, me dit-il, de vous prier de m'envoyer votre hausse-col de la Garde royale, si vous l'avez conservé? J'ai laissé le mien chez moi, et je ne puis l'envoyer chercher ni y aller moi-même, parce qu'on nous tue dans les rues comme des chiens enragés; mais depuis trois ou quatre ans que vous avez quitté l'armée, peut-être ne l'avez-vous plus. J'avais aussi donné ma démission il y a quinze jours, car j'ai une grande lassitude de l'Armée; mais avant-hier, quand j'ai vu les ordonnances, j'ai dit: On va prendre les armes. J'ai fait un paquet de mon uniforme, de mes épaulettes et de mon bonnet à poil, et j'ai été à la caserne retrouver ces braves gens-là qu'on va faire tuer dans tous les coins, et qui certainement auraient pensé, au fond du coeur, que je les quittais mal et dans un moment de crise; c'eût été contre l'Honneur, n'est-il pas vrai, entièrement contre l'Honneur?|Vigny
«Je suis bien contente, le Roi s'amusera bien de notre aventure. Monsieur le premier gentilhomme de la chambre peut dire à mademoiselle Colombe qu'elle ne se repentira pas de m'avoir laissé faire les honneurs de son nom. Oh! que cela m'amuse!|Vigny
La destinée d'une Armée moderne est tout autre que celle-là, et la centralisation des Pouvoirs l'a faite ce qu'elle est. C'est un corps séparé du grand corps de la Nation, et qui semble le corps d'un enfant, tant il marche en arrière pour l'intelligence et tant il lui est défendu de grandir. L'Armée moderne, sitôt qu'elle cesse d'être en guerre, devient une sorte de gendarmerie. Elle se sent honteuse d'elle-même, et ne sait ni ce qu'elle fait ni ce qu'elle est; elle se demande sans cesse si elle est esclave ou reine de l'État: ce corps cherche partout son âme et ne la trouve pas.|Vigny
Elle parlait vite et gaiement, et, en donnant une petite tape sur la joue de Pierrette, elle nous laissa là tous les deux interdits et tout imbéciles, ne sachant que faire; et nous vîmes les deux dames suivre l'allée du côté de Montreuil et s'enfoncer dans le parc derrière le petit bois.|Vigny
Pour nous, ce fut au cratère même du volcan que nous courûmes. Il fumait encore, et une troisième éruption était imminente.|Vigny
Telle qu'elle est, son culte, interprété de manières diverses, est toujours incontesté. C'est une Religion mâle, sans symbole et sans images, sans dogme et sans cérémonies, dont les lois ne sont écrites nulle part;--et comment se fait-il que tous les hommes aient le sentiment de sa sérieuse puissance? Les hommes actuels, les hommes de l'heure où j'écris sont sceptiques et ironiques pour toute chose, hors pour elle. Chacun devient grave lorsque son nom est prononcé.--Ceci n'est point théorie, mais observation.--L'homme, au nom d'Honneur, sent remuer quelque chose en lui qui est comme une part de lui-même, et cette secousse réveille toutes les forces de son orgueil et de son énergie primitive. Une fermeté invincible le soutient contre tous et contre lui-même à cette pensée de veiller sur ce tabernacle pur, qui est dans sa poitrine comme un second coeur où siégerait un dieu. De là lui viennent des consolations intérieures d'autant plus belles qu'il en ignore la source et la raison véritables; de là aussi des révélations soudaines du Vrai, du Beau, du Juste: de là une lumière qui va devant lui.|Vigny
Une jeune et belle personne, roulée dans les draps de son lit, suivie de sa mère à demi vêtue et portée par un soldat, sortit la première, et toute la foule suivit. Dans ce moment cela me parut une précaution bien inutile, la terre n'était sûre qu'à six lieues de là.|Vigny
--«Et cependant, mon ange, vous pleurez toujours en priant Dieu, dit-il; cela m'afflige beaucoup, parce que je sais bien ceux à qui vous pensez, et je crois que vous avez regret de ce que vous avez fait.|Vigny
--«Tout le monde a fait son devoir, sire!» répondit simplement M. de Fontanges, le plus chevaleresque et le plus aimable officier que j'aie connu, l'homme du monde qui m'a le mieux donné l'idée de ce que pouvaient être dans leurs manières le duc de Lauzun et le chevalier de Grammont.|Vigny
 Sitôt que l'Empereur fut sorti de l'appartement, deux ecclésiastiques vinrent auprès du Saint-Père, et l'emmenèrent en le soutenant sous chaque bras, atterré, ému et tremblant.|Vigny
Il jeta ces derniers mots brusquement au Pape comme un coup d'encensoir lancé au visage, et s'arrêta pour en attendre l'effet, pensant que les circonstances tant soit peu impies qui avaient précédé l'entrevue devaient donner à cet aveu subit et net une valeur extraordinaire.--Le Pape baissa les yeux et posa ses deux mains sur les têtes d'aigle qui formaient les bras de son fauteuil. Il parut, par cette attitude de statue romaine, qu'il disait clairement: Je me résigne d'avance à écouter toutes les choses profanes qu'il lui plaira de me faire entendre.|Vigny
 «Est-il possible? dis-je en frappant du pied. Quand j'entends de pareils récits, je m'applaudis de ce que l'officier est mort en moi depuis plusieurs années. Il n'y reste plus que l'écrivain solitaire et indépendant qui regarde ce que va devenir sa liberté et ne veut pas la défendre contre ses anciens amis.»|Vigny
Leur couronne est une couronne d'épines, et parmi ses pointes je ne pense pas qu'il en soit de plus douloureuse que celle de l'obéissance passive. Ce sera la première aussi dont je ferai sentir l'aiguillon. J'en parlerai d'abord, parce qu'elle me fournit le premier exemple des nécessités cruelles de l'Armée, en suivant l'ordre de mes années. Quand je remonte à mes plus lointains souvenirs, je trouve dans mon enfance militaire une anecdote qui m'est présente à la mémoire, et, telle qu'elle me fut racontée, je la redirai, sans chercher, mais sans éviter, dans aucun de mes récits, les traits minutieux de la vie ou du caractère militaire, qui, l'un et l'autre, je ne saurais trop le redire, sont en retard sur l'esprit général et la marche de la Nation, et sont, par conséquent, toujours empreints d'une certaine puérilité.|Vigny
--Je me serais bien aperçu, sans ce que vous me dites-là, qu'il est minuit, lui dis-je; vous n'avez pas besoin d'Austerlitz, mon ami, vous êtes assez occupé; vous pouvez dissimuler et mentir encore pendant plusieurs années. Bonsoir.»|Vigny
Je regardai vite ma carte de marine, et quand je vis que nous en avions encore pour une semaine au moins, j'eus la tête soulagée, mais pas le coeur, sans savoir pourquoi.|Vigny
Ce n'est pas une foi neuve, un culte de nouvelle invention, une pensée confuse; c'est un sentiment né avec nous, indépendant des temps, des lieux, et même des religions; un sentiment fier, inflexible, un instinct d'une incomparable beauté, qui n'a trouvé que dans les temps modernes un nom digne de lui, mais qui déjà produisait de sublimes grandeurs dans l'antiquité, et la fécondait comme ces beaux fleuves qui, dans leur source et leurs premiers détours, n'ont pas encore d'appellation. Cette foi, qui me semble rester à tous encore et régner en souveraine dans les armées, est celle de l'HONNEUR.|Vigny
«Me pardonnerez-vous, me dit-il, de vous prier de m'envoyer votre hausse-col de la Garde royale, si vous l'avez conservé? J'ai laissé le mien chez moi, et je ne puis l'envoyer chercher ni y aller moi-même, parce qu'on nous tue dans les rues comme des chiens enragés; mais depuis trois ou quatre ans que vous avez quitté l'armée, peut-être ne l'avez-vous plus. J'avais aussi donné ma démission il y a quinze jours, car j'ai une grande lassitude de l'Armée; mais avant-hier, quand j'ai vu les ordonnances, j'ai dit: On va prendre les armes. J'ai fait un paquet de mon uniforme, de mes épaulettes et de mon bonnet à poil, et j'ai été à la caserne retrouver ces braves gens-là qu'on va faire tuer dans tous les coins, et qui certainement auraient pensé, au fond du coeur, que je les quittais mal et dans un moment de crise; c'eût été contre l'Honneur, n'est-il pas vrai, entièrement contre l'Honneur?|Vigny
Mon père racontait ses longues guerres avec l'observation profonde d'un philosophe et la grâce d'un homme de cour. Par lui, je connais intimement Louis XV et le grand Frédéric; je n'affirmerais pas que je n'aie pas vécu de leur temps, familier comme je le fus avec eux par tant de récits de la guerre de Sept ans.|Vigny
L'admiration est corrompue et corruptrice. On doit bien faire pour soi-même, et non pour le bruit. D'ailleurs, j'ai là-dessus mes idées, finit-il brusquement; et il allait me quitter.|Vigny
L'Honneur, c'est la conscience, mais la conscience exaltée.--C'est le respect de soi-même et de la beauté de sa vie portée jusqu'à la plus pure élévation et jusqu'à la passion la plus ardente. Je ne vois, il est vrai, nulle unité dans son principe; et toutes les fois que l'on a entrepris de le définir, on s'est perdu dans les termes; mais je ne vois pas qu'on ait été plus précis dans la définition de Dieu. Cela prouverait-il contre une existence que l'on sent universellement?|Vigny
Ils soufflèrent la lampe, et je les entendis rire en jasant tout bas dans l'ombre comme des écoliers. Je me remis à me promener seul sur mon tillac en fumant ma pipe. Toutes les étoiles du tropique étaient à leur poste, larges comme de petites lunes. Je les regardais en respirant un air qui sentait frais et bon.|Vigny
Là, il s'interrompit et prit sa longue lunette. Il la plaça sur mon épaule pour observer une lumière lointaine qui glissait à l'horizon, et, sachant à l'instant au mouvement ce que c'était: «Bateaux pêcheurs,» dit-il, et il se plaça près de moi, assis sur le bord du navire. Je voyais qu'il avait depuis longtemps quelque chose à me dire qu'il n'abordait pas.|Vigny
Je la porte toujours dans ce vieux portefeuille, autrefois rouge, et je la relis souvent pour bien me convaincre de l'inutilité des avis que donne une génération à celle qui la suit, et réfléchir sur l'absurde entêtement de mes illusions.|Vigny
Ce n'est pas sans dessein que j'ai essayé de tourner les regards de l'Armée vers cette GRANDEUR PASSIVE, qui repose toute dans l'_abnégation_ et la _résignation_. Jamais elle ne peut être comparable en éclat à la Grandeur de l'action où se développent largement d'énergiques facultés; mais elle sera longtemps la seule à laquelle puisse prétendre l'homme armé, car il est armé presque inutilement aujourd'hui. Les Grandeurs éblouissantes des conquérants sont peut-être éteintes pour toujours. Leur éclat passé s'affaiblit, je le répète, à mesure que s'accroît, dans les esprits, le dédain de la guerre, et, dans les coeurs, le dégoût de ses cruautés froides. Les Armées permanentes embarrassent leurs maîtres. Chaque souverain regarde son Armée tristement; ce colosse assis à ses pieds, immobile et muet, le gêne et l'épouvante; il n'en sait que faire, et craint qu'il ne se tourne contre lui. Il le voit dévoré d'ardeur et ne pouvant se mouvoir. Le besoin d'une circulation impossible ne cesse de tourmenter le sang de ce grand corps, ce sang qui ne se répand pas et bouillonne sans cesse. De temps à autre, des bruits de grandes guerres s'élèvent et grondent comme un tonnerre éloigné; mais ces nuages impuissants s'évanouissent, ces trombes se perdent en grains de sable, en traités, en protocoles, que sais-je!--La philosophie a heureusement rapetissé la guerre; les négociations la remplacent; la mécanique achèvera de l'annuler par ses inventions.|Vigny
Comme il parlait d'elle de cette manière, nous l'entendîmes soupirer et dire: «_Ôtez ce plomb! ôtez-moi ce plomb!_» Je me levai, il me fit rasseoir.|Vigny
«Que serait-ce donc qui soutiendrait le marin sur la mer? qui le consolerait dans cet ennui d'un homme qui ne voit que des hommes? Il part, et dit adieu à la terre; adieu au sourire des femmes, adieu à leur amour; adieu aux amitiés choisies et aux tendres habitudes de la vie; adieu aux bons vieux parents; adieu à la belle nature des campagnes, aux arbres, aux gazons, aux fleurs qui sentent bon, aux rochers sombres, aux bois mélancoliques pleins d'animaux silencieux et sauvages; adieu aux grandes villes, au travail perpétuel des arts, à l'agitation sublime de toutes les pensées dans l'oisiveté de la vie, aux relations élégantes, mystérieuses et passionnées du monde; il dit adieu à tout, et part. Il va trouver trois ennemis: l'eau, l'air et l'homme; et toutes les minutes de sa vie vont en avoir un à combattre. Cette magnifique inquiétude le délivre de l'ennui. Il vit dans une perpétuelle victoire; c'en est une que de passer seulement sur l'Océan et de ne pas s'engloutir en sombrant; c'en est une que d'aller où il veut et de s'enfoncer dans les bras du vent contraire; c'en est une que de courir devant l'orage et de s'en faire suivre comme d'un valet; c'en est une que d'y dormir et d'y établir son cabinet d'étude. Il se couche avec le sentiment de sa royauté, sur le dos de l'Océan, comme saint Jérôme sur son lion, et jouit de la solitude qui est aussi son épouse.|Vigny
--Ah! ce que je bâtissais valait mieux que ce que je construis à présent. Ça ne passait pas de mode et ça restait plus longtemps debout. Mais en tombant, ça pouvait écraser quelqu'un; au lieu qu'à présent, quand ça tombe, ça n'écrase personne.|Vigny
C'est-à-dire, aurais-je dit; car le caporal vint donner un si terrible coup de crosse dans la canne de mon vieil ami Michel, qu'il l'envoya là-bas, tenez là-bas, près de la poudrière.|Vigny
Je demeurai jusqu'à la nuit dans l'alcôve d'où j'avais écouté cet entretien. Mes idées étaient confondues, et la terreur de cette scène n'était pas ce qui me dominait. J'étais accablé de ce que j'avais vu; et sachant à présent à quels calculs mauvais l'ambition toute personnelle pouvait faire descendre le génie, je haïssais cette passion qui venait de flétrir, sous mes yeux, le plus brillant des Dominateurs, celui qui donnera peut-être son nom au siècle pour l'avoir arrêté dix ans dans sa marche.--Je sentis que c'était folie de se dévouer à un homme, puisque l'autorité despotique ne peut manquer de rendre mauvais nos faibles coeurs; mais je ne savais à quelle idée me donner désormais. Je vous l'ai dit, j'avais dix-huit ans alors, et je n'avais encore en moi qu'un instinct vague du Vrai, du Bon et du Beau, mais assez obstiné pour m'attacher sans cesse à cette recherche. C'est la seule chose que j'estime en moi.|Vigny
Ce jour-là, il y avait en mer une seule frégate anglaise. Elle courait des bordées avec une majestueuse lenteur; elle allait, elle venait, elle virait, elle se penchait, elle se relevait, elle se mirait, elle glissait, elle s'arrêtait, elle jouait au soleil comme un cygne qui se baigne. Le misérable bateau plat de nouvelle et mauvaise invention s'était risqué fort avant avec quatre autres bâtiments pareils; et nous étions tout fiers de notre audace, lancés ainsi depuis le matin, lorsque nous découvrîmes tout à coup les paisibles jeux de la frégate. Ils nous eussent sans doute paru fort gracieux et poétiques vus de la terre ferme, ou seulement si elle se fût amusée à prendre ses ébats entre l'Angleterre et nous; mais c'était, au contraire, entre nous et la France. La côte de Boulogne était à plus d'une lieue. Cela nous rendit pensifs. Nous fîmes force de nos mauvaises voiles et de nos plus mauvaises rames, et pendant que nous nous démenions, la paisible frégate continuait à prendre son bain de mer et à décrire mille contours agréables autour de nous, faisant le manège, changeant de main comme un cheval bien dressé, et dessinant des S et des Z sur l'eau de la façon la plus aimable. Nous remarquâmes qu'elle eut la bonté de nous laisser passer plusieurs fois devant elle sans tirer un coup de canon, et même tout d'un coup, elle les retira tous dans l'intérieur et ferma tous ses sabords. Je crus d'abord que c'était une manoeuvre toute pacifique et je ne comprenais rien à cette politesse.--Mais un gros vieux marin me donna un coup de coude et me dit: Voici qui va mal. En effet, après nous avoir bien laissés courir devant elle comme des souris devant un chat, l'aimable et belle frégate arriva sur nous à toutes voiles sans daigner faire feu, nous heurta de sa proue comme un cheval du poitrail, nous brisa, nous écrasa, nous coula, et passa joyeusement par dessus nous, laissant quelques canots pêcher les prisonniers, desquels je fus, moi dixième, sur deux cents hommes que nous étions au départ. La belle frégate se nommait _la Naïade_, et pour ne pas perdre l'habitude française des jeux de mots, vous pensez bien que nous ne manquâmes jamais de l'appeler depuis _la Noyade_.|Vigny
Je demeurai les yeux fixés sur mes sabots et les sourcils froncés en faisant la moue, et je dis, en me grattant la tête:|Vigny
Il passait et repassait effaré, cherchant Grétry, et le rencontra nez à nez dans le corridor précisément en face de moi.|Vigny
Tout d'un coup vingt tambours battirent la générale; les murailles sortaient de leur stupeur et de leur impassibilité et appelaient à leur secours. Les bras du pont-levis commencèrent à s'abaisser lentement et descendirent leurs pesantes chaînes sur l'autre bord du fossé; c'était pour faire entrer les officiers et sortir les habitants. Nous courûmes à la herse: elle s'ouvrait pour recevoir les forts et rejeter les faibles.|Vigny
--Bah! dans huit jours vous n'y penserez plus, reprit-il avec sa voix enrouée; c'est quelque chose que d'être seul, allez, dans des temps comme ceux où nous vivons. Savez-vous ce que j'ai là-dedans?|Vigny
«Que le ciel accorde de longs jours et toutes sortes de bénédictions à ceux qui ont le don de traduire la musique littéralement! Je ne puis trop admirer un homme qui trouve à une symphonie le défaut d'être trop Cartésienne, et à une autre de pencher vers le système de Spinosa; qui se récrie sur le panthéisme d'un trio et l'utilité d'une ouverture à l'amélioration de la classe la plus nombreuse. Si j'avais le bonheur de savoir comme quoi un bémol de plus à la clef peut rendre un quatuor de flûtes et de bassons plus partisan du Directoire que du Consulat et de l'Empire, je ne parlerais plus, je chanterais éternellement; je foulerais aux pieds des mots et des phrases, qui ne sont bons tout au plus que pour une centaine de départements, tandis que j'aurais le bonheur de dire mes idées fort clairement à tout l'univers avec mes sept notes. Mais, dépourvu de cette science comme je suis, ma conversation musicale serait si bornée que mon seul parti à prendre est de vous dire, en langue vulgaire, la satisfaction que me cause surtout votre vue et le spectacle de l'accord plein de simplicité et de bonhomie qui règne dans votre famille. C'est au point que ce qui me plaît le plus dans votre petit concert, c'est le plaisir que vous y prenez; vos âmes me semblent plus belles encore que la plus belle musique que le Ciel ait jamais entendue monter à lui, de notre misérable terre, toujours gémissante.»|Vigny
Après nous avoir donné ces détails, il se mit à genoux et regarda sous la porte s'il n'y restait pas une traînée de poudre. Il craignait que les éperons ou les fers des bottes des officiers ne vinssent à y mettre feu le lendemain.|Vigny
Comme j'approchais de l'un des bataillons les plus nombreux, un officier s'avança vers moi, avec une extrême politesse, et me demanda si les flammes que l'on voyait au loin éclairer la porte Saint-Denis ne venaient point d'un incendie; il allait se porter en avant avec sa compagnie pour s'en assurer. Je lui dis qu'elles sortaient de quelques grands arbres que faisaient abattre et brûler des marchands, profitant du trouble pour détruire ces vieux ormes qui cachaient leurs boutiques. Alors, s'asseyant sur l'un des bancs de pierre du boulevard, il se mit à faire des lignes et des ronds sur le sable avec une canne de jonc. Ce fut à quoi je le reconnus, tandis qu'il me reconnaissait à mon visage. Comme je restais debout devant lui, il me serra la main et me pria de m'asseoir à son côté.|Vigny
Là-dessus ses compagnons survinrent, et m'entraînèrent dans une maison d'assez mauvaise mine, où ils buvaient du vin de Xérès, et là ils me citèrent tant de capitaines devenus généraux, et de sous-lieutenants vice-rois, que la tête m'en tourna, et je leur promis de me trouver, le surlendemain à minuit, dans le même lieu. Un petit canot devait nous y prendre, loué à d'honnêtes contrebandiers qui nous conduiraient à bord d'un vaisseau français chargé de mener des blessés de notre armée à Toulon. L'invention me parut admirable, et mes bons compagnons m'ayant fait boire force rasades pour calmer les murmures de ma conscience, terminèrent leurs discours par un argument victorieux, jurant sur leur tête qu'on pourrait avoir, à la rigueur, quelques égards pour un honnête homme qui vous avait bien traité, mais que tout les confirmait dans la certitude qu'un Anglais n'était pas un homme.|Vigny
Mes grandes bottes étaient enduites, en dehors, d'une croûte épaisse jaune comme de l'ocre; en dedans elles s'emplissaient de pluie. Je regardai mes épaulettes d'or toutes neuves, ma félicité et ma consolation; elles étaient hérissées par l'eau, cela m'affligea.|Vigny
La pluie tombait toujours tristement; le ciel gris et la terre grise s'étendaient sans fin; une sorte de lumière terne, un pâle soleil, tout mouillé, s'abaissait derrière de grands moulins qui ne tournaient pas. Nous retombâmes dans un grand silence.|Vigny
L'homme soldé, le Soldat, est un pauvre glorieux, victime et bourreau, bouc émissaire journellement sacrifié à son peuple et pour son peuple qui se joue de lui; c'est un martyr féroce et humble tout ensemble, que se rejettent le Pouvoir et la Nation toujours en désaccord.|Vigny
La chambre d'une reine ne peut pas être aussi proprement rangée que celle d'un marin, soit dit sans vouloir nous vanter. Chaque chose a sa petite place et son petit clou. Rien ne remue. Le bâtiment peut rouler tant qu'il veut sans rien déranger. Les meubles sont faits selon la forme du vaisseau et de la petite chambre qu'on a. Mon lit était un coffre. Quand on l'ouvrait, j'y couchais; quand on le fermait, c'était mon sofa, et j'y fumais ma pipe. Quelquefois c'était ma table; alors on s'asseyait sur deux petits tonneaux qui étaient dans la chambre. Mon parquet était ciré et frotté comme de l'acajou, et brillant comme un bijou: un vrai miroir! Oh! c'était une jolie petite chambre! Et mon brick avait bien son prix aussi. On s'y amusait souvent d'une fière façon, et le voyage commença cette fois assez agréablement, si ce n'était... Mais n'anticipons pas.|Vigny
«Vous sentez bien que je serai par là, derrière vous, avec ma colonne.--Vous n'aurez guère perdu que soixante hommes, vous aurez les six pièces qu'ils ont placées là... Vous les tournerez du côté de Reims... À onze heures... onze heures et demie, la position sera à nous. Et nous dormirons jusqu'à trois heures pour nous reposer un peu... de la petite affaire de Craonne, qui n'était pas, comme on dit, piquée des vers.|Vigny
Rien n'indiquait que ce pied eût jamais été chaussé. Il était comme embaumé et conservé à la manière des momies; brisé à deux pouces au-dessus de la cheville, comme les pieds de statues en étude dans les ateliers; poli, veiné comme du marbre noir, et n'ayant de rose que les ongles. Je n'avais pas le temps de le dessiner: je continuai ma course jusqu'à la dernière cour, devant les casernes.|Vigny
Je lui donnai encore une bonne poignée de main, et je le laissai aller. Oh! c'était dur pour moi, tout cela.|Vigny
L'Amiral se tut encore et me serra la main. Il s'avança même dans la nuit et me regarda attentivement, pour voir ce que j'éprouvais à mesure qu'il me parlait. Mais j'étais trop interdit pour lui répondre. Il poursuivit plus rapidement:|Vigny
Le 28 fructidor 1797, je reçus l'ordre d'appareiller pour Cayenne. Je devais y conduire soixante soldats et un _déporté_ qui restait des cent quatre-vingt-treize que la frégate _la Décade_ avait pris à bord quelques jours auparavant. J'avais ordre de traiter cet individu avec ménagement, et la première lettre du Directoire en renfermait une seconde, scellée de trois cachets rouges, au milieu desquels il y en avait un démesuré. J'avais défense d'ouvrir cette lettre avant le premier degré de latitude nord, du vingt-sept au vingt-huitième de longitude, c'est-à-dire près de passer la ligne.|Vigny
J'avais deviné juste, car au bout d'un quart d'heure environ, il vint aussi derrière son pauvre équipage, et me demanda si je n'avais pas de rasoirs dans mon porte-manteau; à quoi je lui répondis simplement que, n'ayant pas encore de barbe, cela m'était fort inutile. Mais il n'y tenait pas, c'était pour parler d'autre chose. Je m'aperçus cependant avec plaisir qu'il revenait à son histoire, car il me dit tout à coup:|Vigny
J'étais si troublé que je ne savais comment le remercier; il vit mon embarras, et, se hâtant de couper les mauvaises phrases par lesquelles j'essayais de balbutier que je le regrettais:|Vigny
Ici le sous-lieutenant de sa compagnie vint lui demander un cigare. Il en tira plusieurs de sa poche, et les lui donna sans parler: les officiers se mirent à fumer en marchant de long en large, dans un silence et un calme que le souvenir des circonstances présentes n'interrompait pas; aucun ne daignant parler des dangers du jour, ni de son devoir, et connaissant à fond l'un et l'autre.|Vigny
On avait osé créer des pages, comme je vous l'ai dit; mais nous portions l'uniforme d'officiers en attendant la livrée verte à culottes rouges que nous devions prendre au sacre. Nous servions d'écuyers, de secrétaires et d'aides de camp jusque-là, selon la volonté du maître, qui prenait ce qu'il trouvait sous sa main. Déjà il se plaisait à peupler ses antichambres; et comme le besoin de dominer le suivait partout, il ne pouvait s'empêcher de l'exercer dans les plus petites choses et tourmentait autour de lui ceux qui l'entouraient, par l'infatigable maniement d'une volonté toujours présente. Il s'amusait de ma timidité; il jouait avec mes terreurs et mon respect.--Quelquefois il m'appelait brusquement; et, me voyant entrer pâle et balbutiant, il s'amusait à me faire parler longtemps pour voir mes étonnements et troubler mes idées. Quelquefois, tandis que j'écrivais sous sa dictée, il me tirait l'oreille tout d'un coup, à sa manière, et me faisait une question imprévue sur quelque vulgaire connaissance comme la géographie ou l'algèbre, me posant le plus facile problème d'enfant; il me semblait alors que la foudre tombait sur ma tête. Je savais mille fois ce qu'il me demandait; j'en savais plus qu'il ne le croyait, j'en savais même souvent plus que lui; mais son oeil me paralysait. Lorsqu'il était hors de la chambre, je pouvais respirer, le sang commençait à circuler dans mes veines, la mémoire me revenait et avec elle une honte inexprimable; la rage me prenait, j'écrivais ce que j'aurais dû lui répondre; puis je me roulais sur le tapis, je pleurais, j'avais envie de me tuer.|Vigny
